# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
0,334,0:02.643.079,100 ns,0 B,,Transaction,
1,335,0:02.643.079,100 ns,0 B,,   MOSI,
1,336,0:02.643.079,100 ns,0 B,,   MISO,
0,337,0:02.643.079,100 ns,0 B,,Transaction,
1,338,0:02.643.079,100 ns,0 B,,   MOSI,
1,339,0:02.643.079,100 ns,0 B,,   MISO,
0,340,0:02.643.079,200 ns,0 B,,Transaction,
1,341,0:02.643.079,200 ns,0 B,,   MOSI,
1,342,0:02.643.079,200 ns,0 B,,   MISO,
0,343,0:02.643.080,200 ns,0 B,,Transaction,
1,344,0:02.643.080,200 ns,0 B,,   MOSI,
1,345,0:02.643.080,200 ns,0 B,,   MISO,
0,346,0:02.643.081,100 ns,0 B,,Transaction,
1,347,0:02.643.081,100 ns,0 B,,   MOSI,
1,348,0:02.643.081,100 ns,0 B,,   MISO,
0,349,0:02.643.081,200 ns,0 B,,Transaction,
1,350,0:02.643.081,200 ns,0 B,,   MOSI,
1,351,0:02.643.081,200 ns,0 B,,   MISO,
0,352,0:02.643.082,100 ns,0 B,,Transaction,
1,353,0:02.643.082,100 ns,0 B,,   MOSI,
1,354,0:02.643.082,100 ns,0 B,,   MISO,
0,355,0:02.643.082,300 ns,0 B,,Transaction,
1,356,0:02.643.082,300 ns,0 B,,   MOSI,
1,357,0:02.643.082,300 ns,0 B,,   MISO,
0,358,0:02.643.083,100 ns,0 B,,Transaction,
1,359,0:02.643.083,100 ns,0 B,,   MOSI,
1,360,0:02.643.083,100 ns,0 B,,   MISO,
0,361,0:02.643.084,200 ns,0 B,,Transaction,
1,362,0:02.643.084,200 ns,0 B,,   MOSI,
1,363,0:02.643.084,200 ns,0 B,,   MISO,
0,364,0:02.643.084,200 ns,0 B,,Transaction,
1,365,0:02.643.084,200 ns,0 B,,   MOSI,
1,366,0:02.643.084,200 ns,0 B,,   MISO,
0,367,0:02.643.085,300 ns,0 B,,Transaction,
1,368,0:02.643.085,300 ns,0 B,,   MOSI,
1,369,0:02.643.085,300 ns,0 B,,   MISO,
0,370,0:02.643.086,100 ns,0 B,,Transaction,
1,371,0:02.643.086,100 ns,0 B,,   MOSI,
1,372,0:02.643.086,100 ns,0 B,,   MISO,
0,373,0:02.643.087,100 ns,0 B,,Transaction,
1,374,0:02.643.087,100 ns,0 B,,   MOSI,
1,375,0:02.643.087,100 ns,0 B,,   MISO,
0,376,0:02.643.087,200 ns,0 B,,Transaction,
1,377,0:02.643.087,200 ns,0 B,,   MOSI,
1,378,0:02.643.087,200 ns,0 B,,   MISO,
0,379,0:02.643.088,100 ns,0 B,,Transaction,
1,380,0:02.643.088,100 ns,0 B,,   MOSI,
1,381,0:02.643.088,100 ns,0 B,,   MISO,
0,382,0:02.643.088,100 ns,0 B,,Transaction,
1,383,0:02.643.088,100 ns,0 B,,   MOSI,
1,384,0:02.643.088,100 ns,0 B,,   MISO,
0,385,0:02.643.090,200 ns,0 B,,Transaction,
1,386,0:02.643.090,200 ns,0 B,,   MOSI,
1,387,0:02.643.090,200 ns,0 B,,   MISO,
0,388,0:02.643.090,100 ns,0 B,,Transaction,
1,389,0:02.643.090,100 ns,0 B,,   MOSI,
1,390,0:02.643.090,100 ns,0 B,,   MISO,
0,391,0:02.643.091,100 ns,0 B,,Transaction,
