# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
0,244,0:05.346.088,256.900 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,245,0:05.346.088,256.900 us,5 B,,   MOSI,01 42 00 00 00
1,246,0:05.346.088,256.900 us,5 B,,   MISO,FF 41 5A FF FF
0,247,0:05.362.776,255.700 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,248,0:05.362.776,255.700 us,5 B,,   MOSI,01 42 00 00 00
1,249,0:05.362.776,255.700 us,5 B,,   MISO,FF 41 5A FF FF
0,250,0:05.379.457,256.000 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,251,0:05.379.457,256.000 us,5 B,,   MOSI,01 42 00 00 00
1,252,0:05.379.457,256.000 us,5 B,,   MISO,FF 41 5A FF FF
0,253,0:05.396.146,255.800 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,254,0:05.396.146,255.800 us,5 B,,   MOSI,01 42 00 00 00
1,255,0:05.396.146,255.800 us,5 B,,   MISO,FF 41 5A FF FF
0,256,0:05.412.825,256.400 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,257,0:05.412.825,256.400 us,5 B,,   MOSI,01 42 00 00 00
1,258,0:05.412.825,256.400 us,5 B,,   MISO,FF 41 5A FF FF
0,259,0:05.429.515,255.700 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,260,0:05.429.515,255.700 us,5 B,,   MOSI,01 42 00 00 00
1,261,0:05.429.515,255.700 us,5 B,,   MISO,FF 41 5A FF FF
0,262,0:05.446.197,255.900 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,263,0:05.446.197,255.900 us,5 B,,   MOSI,01 42 00 00 00
1,264,0:05.446.197,255.900 us,5 B,,   MISO,FF 41 5A FF FF
0,265,0:05.462.886,256.400 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,266,0:05.462.886,256.400 us,5 B,,   MOSI,01 42 00 00 00
1,267,0:05.462.886,256.400 us,5 B,,   MISO,FF 41 5A FF FF
0,268,0:05.479.569,256.700 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,269,0:05.479.569,256.700 us,5 B,,   MOSI,01 42 00 00 00
1,270,0:05.479.569,256.700 us,5 B,,   MISO,FF 41 5A FF FF
0,271,0:05.496.256,257.000 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,272,0:05.496.256,257.000 us,5 B,,   MOSI,01 42 00 00 00
1,273,0:05.496.256,257.000 us,5 B,,   MISO,FF 41 5A FF FF
0,274,0:05.512.939,256.800 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,275,0:05.512.939,256.800 us,5 B,,   MOSI,01 42 00 00 00
1,276,0:05.512.939,256.800 us,5 B,,   MISO,FF 41 5A FF FF
0,277,0:05.529.625,256.100 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,278,0:05.529.625,256.100 us,5 B,,   MOSI,01 42 00 00 00
1,279,0:05.529.625,256.100 us,5 B,,   MISO,FF 41 5A FF FF
0,280,0:05.546.310,256.500 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,281,0:05.546.310,256.500 us,5 B,,   MOSI,01 42 00 00 00
1,282,0:05.546.310,256.500 us,5 B,,   MISO,FF 41 5A FF FF
0,283,0:05.562.997,255.600 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,284,0:05.562.997,255.600 us,5 B,,   MOSI,01 42 00 00 00
1,285,0:05.562.997,255.600 us,5 B,,   MISO,FF 41 5A FF FF
0,286,0:05.579.679,256.200 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,287,0:05.579.679,256.200 us,5 B,,   MOSI,01 42 00 00 00
1,288,0:05.579.679,256.200 us,5 B,,   MISO,FF 41 5A FF FF
0,289,0:05.596.379,256.000 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,290,0:05.596.379,256.000 us,5 B,,   MOSI,01 42 00 00 00
1,291,0:05.596.379,256.000 us,5 B,,   MISO,FF 41 5A FF FF
0,292,0:05.613.045,255.800 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,293,0:05.613.045,255.800 us,5 B,,   MOSI,01 42 00 00 00
1,294,0:05.613.045,255.800 us,5 B,,   MISO,FF 41 5A FF FF
0,295,0:05.629.754,256.300 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,296,0:05.629.754,256.300 us,5 B,,   MOSI,01 42 00 00 00
1,297,0:05.629.754,256.300 us,5 B,,   MISO,FF 41 5A FF FF
0,298,0:05.646.418,256.100 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,299,0:05.646.418,256.100 us,5 B,,   MOSI,01 42 00 00 00
1,300,0:05.646.418,256.100 us,5 B,,   MISO,FF 41 5A FF FF
0,301,0:05.663.105,256.600 us,5 B,,Transaction,01FF 4241 005A 00FF 00FF
1,302,0:05.663.105,256.600 us,5 B,,   MOSI,01 42 00 00 00
1,303,0:05.663.105,256.600 us,5 B,,   MISO,FF 41 5A FF FF
0,304,0:05.663.105,,,,Capture stopped,[12/13/10 22:35:34]
