# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,188,0:03.753.669,200 ns,0 B,,   MOSI,
1,189,0:03.753.669,200 ns,0 B,,   MISO,
0,190,0:03.753.670,200 ns,0 B,,Transaction,
1,191,0:03.753.670,200 ns,0 B,,   MOSI,
1,192,0:03.753.670,200 ns,0 B,,   MISO,
0,193,0:03.753.670,300 ns,0 B,,Transaction,
1,194,0:03.753.670,300 ns,0 B,,   MOSI,
1,195,0:03.753.670,300 ns,0 B,,   MISO,
0,196,0:03.753.671,200 ns,0 B,,Transaction,
1,197,0:03.753.671,200 ns,0 B,,   MOSI,
1,198,0:03.753.671,200 ns,0 B,,   MISO,
0,199,0:03.753.671,100 ns,0 B,,Transaction,
1,200,0:03.753.671,100 ns,0 B,,   MOSI,
1,201,0:03.753.671,100 ns,0 B,,   MISO,
0,202,0:03.753.672,1.700 us,0 B,,Transaction,
1,203,0:03.753.672,1.700 us,0 B,,   MOSI,
1,204,0:03.753.672,1.700 us,0 B,,   MISO,
0,205,0:03.753.674,100 ns,0 B,,Transaction,
1,206,0:03.753.674,100 ns,0 B,,   MOSI,
1,207,0:03.753.674,100 ns,0 B,,   MISO,
0,208,0:03.753.677,100 ns,0 B,,Transaction,
1,209,0:03.753.677,100 ns,0 B,,   MOSI,
1,210,0:03.753.677,100 ns,0 B,,   MISO,
0,211,0:03.753.679,200 ns,0 B,,Transaction,
1,212,0:03.753.679,200 ns,0 B,,   MOSI,
1,213,0:03.753.679,200 ns,0 B,,   MISO,
0,214,0:03.753.680,100 ns,0 B,,Transaction,
1,215,0:03.753.680,100 ns,0 B,,   MOSI,
1,216,0:03.753.680,100 ns,0 B,,   MISO,
0,217,0:03.753.681,300 ns,0 B,,Transaction,
1,218,0:03.753.681,300 ns,0 B,,   MOSI,
1,219,0:03.753.681,300 ns,0 B,,   MISO,
0,220,0:03.753.681,100 ns,0 B,,Transaction,
1,221,0:03.753.681,100 ns,0 B,,   MOSI,
1,222,0:03.753.681,100 ns,0 B,,   MISO,
0,223,0:03.753.682,4.900 us,0 B,,Transaction,
1,224,0:03.753.682,4.900 us,0 B,,   MOSI,
1,225,0:03.753.682,4.900 us,0 B,,   MISO,
0,226,0:03.753.687,100 ns,0 B,,Transaction,
1,227,0:03.753.687,100 ns,0 B,,   MOSI,
1,228,0:03.753.687,100 ns,0 B,,   MISO,
0,229,0:03.753.688,2.900 us,0 B,,Transaction,
1,230,0:03.753.688,2.900 us,0 B,,   MOSI,
1,231,0:03.753.688,2.900 us,0 B,,   MISO,
0,232,0:03.753.691,400 ns,0 B,,Transaction,
1,233,0:03.753.691,400 ns,0 B,,   MOSI,
1,234,0:03.753.691,400 ns,0 B,,   MISO,
0,235,0:03.753.692,200 ns,0 B,,Transaction,
1,236,0:03.753.692,200 ns,0 B,,   MOSI,
1,237,0:03.753.692,200 ns,0 B,,   MISO,
0,238,0:03.753.692,400 ns,0 B,,Transaction,
1,239,0:03.753.692,400 ns,0 B,,   MOSI,
1,240,0:03.753.692,400 ns,0 B,,   MISO,
0,241,0:03.753.693,3.000 us,0 B,,Transaction,
1,242,0:03.753.693,3.000 us,0 B,,   MOSI,
1,243,0:03.753.693,3.000 us,0 B,,   MISO,
0,244,0:03.753.696,2.000 us,0 B,,Transaction,
1,245,0:03.753.696,2.000 us,0 B,,   MOSI,
1,246,0:03.753.696,2.000 us,0 B,,   MISO,
0,247,0:03.753.698,10.900 us,0 B,,Transaction,
1,248,0:03.753.698,10.900 us,0 B,,   MOSI,
1,249,0:03.753.698,10.900 us,0 B,,   MISO,
0,250,0:03.753.709,7.500 us,0 B,,Transaction,
1,251,0:03.753.709,7.500 us,0 B,,   MOSI,
1,252,0:03.753.709,7.500 us,0 B,,   MISO,
0,253,0:03.753.717,100 ns,0 B,,Transaction,
1,254,0:03.753.717,100 ns,0 B,,   MOSI,
1,255,0:03.753.717,100 ns,0 B,,   MISO,
0,256,0:03.753.719,100 ns,0 B,,Transaction,
1,257,0:03.753.719,100 ns,0 B,,   MOSI,
1,258,0:03.753.719,100 ns,0 B,,   MISO,
0,259,0:03.753.721,300 ns,0 B,,Transaction,
1,260,0:03.753.721,300 ns,0 B,,   MOSI,
1,261,0:03.753.721,300 ns,0 B,,   MISO,
0,262,0:03.753.721,2.700 us,0 B,,Transaction,
1,263,0:03.753.721,2.700 us,0 B,,   MOSI,
1,264,0:03.753.721,2.700 us,0 B,,   MISO,
0,265,0:03.753.724,15.900 us,0 B,,Transaction,
1,266,0:03.753.724,15.900 us,0 B,,   MOSI,
1,267,0:03.753.724,15.900 us,0 B,,   MISO,
0,268,0:03.753.740,1.300 us,0 B,,Transaction,
1,269,0:03.753.740,1.300 us,0 B,,   MOSI,
1,270,0:03.753.740,1.300 us,0 B,,   MISO,
0,271,0:03.753.742,100 ns,0 B,,Transaction,
1,272,0:03.753.742,100 ns,0 B,,   MOSI,
1,273,0:03.753.742,100 ns,0 B,,   MISO,
0,274,0:03.753.743,1.400 us,0 B,,Transaction,
1,275,0:03.753.743,1.400 us,0 B,,   MOSI,
1,276,0:03.753.743,1.400 us,0 B,,   MISO,
0,277,0:03.753.744,3.100 us,0 B,,Transaction,
1,278,0:03.753.744,3.100 us,0 B,,   MOSI,
1,279,0:03.753.744,3.100 us,0 B,,   MISO,
0,280,0:03.753.747,900 ns,0 B,,Transaction,
1,281,0:03.753.747,900 ns,0 B,,   MOSI,
1,282,0:03.753.747,900 ns,0 B,,   MISO,
0,283,0:03.753.755,100 ns,0 B,,Transaction,
1,284,0:03.753.755,100 ns,0 B,,   MOSI,
1,285,0:03.753.755,100 ns,0 B,,   MISO,
0,286,0:03.753.758,100 ns,0 B,,Transaction,
1,287,0:03.753.758,100 ns,0 B,,   MOSI,
1,288,0:03.753.758,100 ns,0 B,,   MISO,
0,289,0:03.753.759,300 ns,0 B,,Transaction,
1,290,0:03.753.759,300 ns,0 B,,   MOSI,
